SampleID	Locus	Reads	OutputDada2	OutputPostprocessing
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_11_v3-2001725-2001999-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-2770591-2770863-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-2814583-2814832-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-2840447-2840746-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_03_v3-221295-221532-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_03_v3-980853-981120-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_04_v3-1083299-1083563-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_04_v3-748585-748822-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_07_v3-403487-403750-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_07_v3-405517-405773-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_08_v3-550057-550318-2	1	1	1
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_12_v3-2092654-2092884-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-1725124-1725365-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-1725379-1725652-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-1725887-1726123-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_13_v3-1726174-1726408-2	0	0	0
A01_11SI_110PR_042024_SI_IX_S306_L006	Pf3D7_14_v3-294503-294768-2	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-145388-145662-1A	75	75	75
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-162867-163115-1A	674	649	649
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-181512-181761-1A	653	649	649
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-455794-456054-1A	49	49	49
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-528859-529104-1A	1558	1553	1553
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-535965-536239-1A	296	295	295
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-290580-290821-1A	354	351	351
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-291770-292017-1A	299	296	296
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-470437-470709-1A	261	256	256
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-503040-503288-1A	432	429	429
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-628941-629172-1A	119	117	117
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_02_v3-630641-630907-1A	356	355	355
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-85507-85756-1A	57	57	57
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-515418-515657-1A	810	804	804
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-653961-654206-1A	226	220	220
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-855426-855697-1A	234	234	234
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-891553-891827-1A	275	273	273
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-109939-110184-1A	664	651	651
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-115455-115684-1A	606	604	604
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-133581-133830-1A	211	211	211
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-133928-134154-1A	525	520	520
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-140317-140548-1A	331	330	330
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-141741-141990-1A	694	685	685
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-284121-284364-1A	341	341	341
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-316593-316858-1A	701	698	698
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-544454-544718-1A	224	224	224
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-648065-648332-1A	116	116	116
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-900526-900759-1A	244	244	244
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1005938-1006187-1A	194	191	191
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1037644-1037891-1A	72	72	72
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1113397-1113639-1A	591	588	588
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-213027-213251-1A	71	71	71
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-350808-351052-1A	359	357	357
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-369676-369949-1A	71	71	71
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-395887-396136-1A	198	197	197
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-550803-551072-1A	246	240	240
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-641131-641404-1A	143	138	138
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-668763-669004-1A	638	636	636
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-796518-796759-1A	294	293	293
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-1188456-1188706-1A	614	611	611
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-1322099-1322341-1A	80	80	80
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-145285-145531-1A	698	694	694
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-176108-176338-1A	171	171	171
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-416462-416720-1A	427	411	411
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-532166-532407-1A	1622	1610	1610
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-851492-851765-1A	1053	1034	1034
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1115900-1116168-1A	315	315	315
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1128558-1128797-1A	296	294	294
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1135605-1135855-1A	307	307	307
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1136091-1136364-1A	528	510	510
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1140900-1141174-1A	398	396	396
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1192628-1192867-1A	254	253	253
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1197245-1197515-1A	633	631	631
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1235395-1235658-1A	144	120	120
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1282656-1282930-1A	423	422	422
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-105172-105442-1A	307	305	305
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-432832-433091-1A	1061	1056	1056
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-475313-475545-1A	108	108	108
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-627351-627625-1A	141	141	141
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-717260-717493-1A	328	326	326
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-729480-729750-1A	394	388	388
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-1028330-1028603-1A	316	309	309
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-1043981-1044225-1A	517	513	513
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-1066661-1066903-1A	313	311	311
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-1149367-1149613-1A	728	725	725
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-102277-102527-1A	665	663	663
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-336421-336651-1A	74	73	73
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-399693-399961-1A	708	702	702
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-412801-413062-1A	97	97	97
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-476232-476475-1A	133	132	132
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-585331-585590-1A	25	25	25
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-585703-585949-1A	426	422	422
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-585993-586266-1A	624	623	623
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1056678-1056903-1A	687	680	680
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1099719-1099977-1A	132	132	132
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1176313-1176549-1A	467	464	464
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1313088-1313338-1A	155	154	154
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1314717-1314986-1A	105	105	105
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1344618-1344845-1A	124	124	124
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-82006-82236-1A	240	238	238
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-163813-164052-1A	131	131	131
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-164045-164311-1A	1139	1134	1134
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-202854-203106-1A	411	408	408
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-270915-271160-1A	608	602	602
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-516735-517007-1A	171	171	171
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-595828-596094-1A	268	267	267
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-685560-685825-1A	43	42	42
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-1015103-1015350-1A	6	5	5
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_09_v3-1406342-1406614-1A	1235	1223	1223
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-992331-992603-1A	419	407	407
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-992596-992869-1A	97	94	94
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-1386657-1386909-1A	330	330	330
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-1392371-1392620-1A	269	269	269
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-1414337-1414596-1A	403	401	401
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-1414599-1414832-1A	265	263	263
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-115913-116184-1A	266	261	261
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-119432-119705-1A	362	361	361
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-408285-408534-1A	372	371	371
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-408543-408771-1A	422	421	421
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-497277-497548-1A	164	164	164
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1006693-1006917-1A	321	317	317
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1018781-1019053-1A	110	108	108
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1019050-1019319-1A	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1127074-1127316-1A	370	369	369
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1293919-1294168-1A	328	321	321
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1294664-1294910-1A	1861	1850	1850
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1295103-1295335-1A	300	299	299
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1295371-1295597-1A	14	14	14
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1374917-1375148-1A	14	14	14
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1375807-1376056-1A	98	97	97
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1376058-1376305-1A	287	287	287
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1816152-1816378-1A	225	222	222
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1934962-1935236-1A	157	157	157
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-63081-63314-1A	269	267	267
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-233418-233671-1A	321	319	319
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-529495-529767-1A	795	790	790
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-659881-660127-1A	639	639	639
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-684011-684240-1A	125	125	125
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-857050-857323-1A	293	287	287
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-1959644-1959891-1A	228	227	227
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-146695-146934-1A	396	395	395
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-156456-156685-1A	66	66	66
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-156713-156986-1A	297	296	296
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-388138-388408-1A	552	548	548
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-479569-479811-1A	182	182	182
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-815862-816091-1A	45	45	45
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-852647-852921-1A	287	283	283
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-911757-912005-1A	494	492	492
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-935613-935884-1A	345	336	336
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1004740-1005002-1A	6	6	6
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1146764-1147010-1A	673	667	667
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1233093-1233332-1A	535	532	532
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1265494-1265726-1A	321	321	321
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1350855-1351093-1A	321	320	320
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1406713-1406975-1A	278	276	276
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1419363-1419626-1A	168	167	167
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1465616-1465890-1A	1722	1684	1684
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1465901-1466157-1A	691	689	689
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1876391-1876664-1A	5	5	5
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2114242-2114482-1A	316	314	314
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2114829-2115090-1A	385	382	382
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2545065-2545291-1A	201	201	201
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-106867-107115-1A	20	19	19
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-120101-120365-1A	322	320	320
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-137398-137668-1A	86	86	86
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-279563-279833-1A	407	405	405
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-377765-378020-1A	109	109	109
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-407306-407542-1A	192	191	191
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-421322-421547-1A	94	92	92
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-771407-771633-1A	384	383	383
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-921176-921432-1A	100	100	100
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-1038300-1038538-1A	305	303	303
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-1166107-1166371-1A	210	209	209
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-1392837-1393086-1A	435	429	429
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-1992121-1992370-1A	140	140	140
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2004362-2004606-1A	175	172	172
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2020604-2020849-1A	605	598	598
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2260533-2260765-1A	252	250	250
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2355614-2355853-1A	221	220	220
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2695837-2696082-1A	302	301	301
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2733345-2733593-1A	538	536	536
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-2858894-2859160-1A	563	559	559
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-3124416-3124655-1A	1230	1221	1221
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-3125801-3126073-1A	260	259	259
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-3214249-3214516-1A	1184	1178	1178
A02_11SI_1100PR_042024_SI_IX_S307_L006	PKNH_12_v2-198869-199113-1AB	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1041593-1041860-1AB	700	699	699
A02_11SI_1100PR_042024_SI_IX_S307_L006	PmUG01_12_v1-1397996-1398245-1AB	2	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	PocGH01_12_v1-1106456-1106697-1AB	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	PvP01_12_v1-1184983-1185208-1AB	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1365709-1365954-1B	3795	3754	3754
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1366626-1366856-1B	1039	1012	1012
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1370603-1370853-1B	1164	1105	1105
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1375025-1375284-1B	1	1	1
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-1386795-1387043-1B	5539	5465	5465
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1294284-1294580-1B	616	610	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1902034-1902278-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1950401-1950636-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-1968031-1968273-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-2001721-2001954-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_11_v3-2001969-2002222-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1465010-1465307-1B	6583	6524	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2770621-2770854-1B	1799	1776	1776
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2780346-2780575-1B	1077	1072	1072
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2814606-2814855-1B	7291	7233	7233
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2816310-2816554-1B	5281	5241	5241
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2840462-2840736-1B	165	164	164
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2841390-2841688-1B2	4	3	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2844334-2844629-1B2	410	409	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-854128-854427-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-221185-221419-1B	1403	1398	1398
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-221463-221712-1B	4569	4542	4542
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-980765-980997-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-981574-981823-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-981921-982191-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_03_v3-982299-982523-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1077327-1077562-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1082776-1083049-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1083095-1083331-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-1083411-1083668-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-860289-860542-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-860834-861066-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_01_v3-194742-194973-1B	2365	2344	2344
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-748105-748359-1B	2629	2591	2591
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_04_v3-748374-748611-1B	2986	2975	2975
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-958079-958350-1B	3206	3176	3176
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-958372-958608-1B	3382	3325	3325
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-958920-959168-1B	5450	5434	5434
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-960810-961048-1B	4025	4003	4003
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_05_v3-961511-961758-1B	8286	8267	8267
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1214815-1215069-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1215236-1215502-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_06_v3-1215495-1215756-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-403479-403716-1B	3953	3917	3917
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-403801-404052-1B	58	56	56
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-404325-404590-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-404776-405006-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-405334-405576-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-405570-405844-1B	4	4	4
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_07_v3-896613-896849-1B	1927	1916	1916
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-549583-549807-1B	2981	2961	2961
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_08_v3-549960-550215-1B	285	281	281
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_10_v3-490605-490877-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_12_v3-2092529-2092798-1B	11561	11432	11432
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-748254-748510-1B	1695	1686	1686
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-958247-958510-1B	4717	4691	4691
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1724895-1725166-1B	5597	5559	5559
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1725208-1725471-1B	9155	9080	9080
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1725464-1725719-1B	5213	5191	5191
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1725713-1725955-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1726057-1726304-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-1726723-1726995-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_13_v3-2504481-2504734-1B	2614	2587	2587
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-283350-283576-1B	0	0	0
A02_11SI_1100PR_042024_SI_IX_S307_L006	Pf3D7_14_v3-283973-284211-1B	0	0	0
